Nalbari,323,Assam,Assamese,662678,Bodo/Boro,5979.0,Bengali,81839.0
Baksa,324,Assam,Assamese,354765,Bodo/Boro,225624.0,Bengali,147844.0
Darrang,325,Assam,Assamese,457696,Bengali,449298.0,Bodo/Boro,1253.0
Udalguri,326,Assam,Bodo/Boro,209787,Bengali,87819.0,Assamese,131321.0
Darjiling,327,West Bengal,Nepali,822811,Bengali,422823.0,Sadan/Sadri,36561.0
Jalpaiguri,328,West Bengal,Bengali,2202870,Sadan/Sadri,547854.0,Nepali,151406.0
Koch Bihar,329,West Bengal,Bengali,2672235,Others,48799.0,Rajbangsi,12177.0
Uttar Dinajpur,330,West Bengal,Bengali,1981723,Santali,69920.0,Surjapuri,271141.0
Dakshin Dinajpur,331,West Bengal,Bengali,1406222,Santali,155927.0,Hindi,6491.0
Maldah,332,West Bengal,Bengali,3623532,Khortha/Khotta,81758.0,Santali,160042.0
Murshidabad,333,West Bengal,Bengali,6996585,Hindi,14154.0,Santali,39781.0
Birbhum,334,West Bengal,Bengali,3235405,Santali,206681.0,Hindi,20596.0
Barddhaman,335,West Bengal,Bengali,6167508,Santali,232291.0,Hindi,828496.0
Nadia,336,West Bengal,Bengali,5064911,Hindi,29531.0,Sadan/Sadri,21014.0
North Twenty Four Parganas,337,West Bengal,Bengali,8900047,Hindi,766098.0,Sadan/Sadri,10831.0
Hugli,338,West Bengal,Bengali,4828443,Santali,120665.0,Hindi,392001.0
Bankura,339,West Bengal,Bengali,3260949,Santali,285149.0,Hindi,4994.0
Puruliya,340,West Bengal,Bengali,2360488,Santali,301174.0,Kurmali_Thar,107733.0
Haora,341,West Bengal,Bengali,4121879,Hindi,528300.0,Santali,1722.0
Kolkata,342,West Bengal,Bengali,2763206,Hindi,997966.0,,
South Twenty Four Parganas,343,West Bengal,Bengali,7983742,Hindi,134654.0,Sadan/Sadri,11892.0
Paschim Medinipur,344,West Bengal,Bengali,5040937,Santali,472553.0,Hindi,56146.0
Purba Medinipur,345,West Bengal,Bengali,5008219,Hindi,25275.0,Khortha/Khotta,13042.0
Garhwa,346,Jharkhand,Hindi,713052,Magadhi/Magahi,330948.0,Bhojpuri,76400.0
Chatra,347,Jharkhand,Hindi,408900,Khortha/Khotta,402064.0,Magadhi/Magahi,98980.0
Kodarma,348,Jharkhand,Hindi,311386,Khortha/Khotta,354402.0,Urdu,5497.0
Giridih,349,Jharkhand,Khortha/Khotta,1680250,Hindi,310242.0,Santali,132396.0
Deoghar,350,Jharkhand,Khortha/Khotta,975596,Santali,99297.0,Hindi,149313.0
Godda,351,Jharkhand,Others,614340,Santali,182152.0,Urdu,79527.0
Sahibganj,352,Jharkhand,Santali,211728,Hindi,162531.0,Bengali,300129.0
Pakur,353,Jharkhand,Santali,326315,Bengali,322670.0,Khortha/Khotta,51291.0
Dhanbad,354,Jharkhand,Khortha/Khotta,606134,Bengali,310444.0,Hindi,673448.0
Bokaro,355,Jharkhand,Khortha/Khotta,953493,Santali,118768.0,Hindi,239044.0
Lohardaga,356,Jharkhand,Kurukh/Oraon,179899,Sadan/Sadri,93034.0,Hindi,33152.0
Purbi Singhbhum,357,Jharkhand,Bengali,789616,Santali,299642.0,Hindi,358916.0
Palamu,358,Jharkhand,Hindi,1270514,Magadhi/Magahi,447244.0,Urdu,45873.0
Latehar,359,Jharkhand,Hindi,288434,Sadan/Sadri,170568.0,Kurukh/Oraon,70641.0
Hazaribagh,360,Jharkhand,Khortha/Khotta,1068147,Hindi,374367.0,Santali,45191.0
Ramgarh,361,Jharkhand,Khortha/Khotta,537648,Hindi,157785.0,Urdu,21667.0
Dumka,362,Jharkhand,Santali,518621,Khortha/Khotta,399955.0,Hindi,43215.0
Jamtara,363,Jharkhand,Santali,228311,Bengali,223617.0,Khortha/Khotta,170737.0
Ranchi,364,Jharkhand,Sadan/Sadri,363746,Panch_Pargania,195938.0,Nagpuria,174981.0
Khunti,365,Jharkhand,Mundari,328305,Sadan/Sadri,84811.0,Nagpuria,19969.0
Gumla,366,Jharkhand,Kurukh/Oraon,299067,Nagpuria,241376.0,Sadan/Sadri,169035.0
Simdega,367,Jharkhand,Sadan/Sadri,294037,Kharia,67136.0,Mundari,109762.0
Pashchimi Singhbhum,368,Jharkhand,Ho,815088,Odia,230579.0,Mundari,121102.0
Saraikela-Kharsawan,369,Jharkhand,Bengali,454094,Santali,87924.0,Odia,50228.0
Bargarh,370,Odisha,Sambalpuri,1128991,Odia,257190.0,,
Jharsuguda,371,Odisha,Odia,158909,Sambalpuri,214132.0,Hindi,42370.0
Sambalpur,372,Odisha,Odia,545701,Sambalpuri,262480.0,Kisan,24773.0
Debagarh,373,Odisha,Odia,280879,Munda,6925.0,Ho,1974.0
Sundargarh,374,Odisha,Odia,866363,Sadan/Sadri,238508.0,Munda,101387.0
Kendujhar,375,Odisha,Odia,1419884,Ho,114146.0,Santali,31190.0
Mayurbhanj,376,Odisha,Odia,1322532,Santali,577110.0,Ho,129760.0
Baleshwar,377,Odisha,Odia,2042656,Santali,72287.0,Urdu,52295.0
Bhadrak,378,Odisha,Odia,1364023,Urdu,96602.0,Bengali,16623.0
Kendrapara,379,Odisha,Odia,1317420,Urdu,44542.0,Bengali,67165.0
Jagatsinghapur,380,Odisha,Odia,1049510,Urdu,40369.0,Bengali,24054.0
Cuttack,381,Odisha,Odia,2397597,Urdu,119459.0,Munda,7228.0
Jajapur,382,Odisha,Odia,1649211,Urdu,86163.0,Ho,31026.0
Dhenkanal,383,Odisha,Odia,1147087,Hindi,1227.0,Munda,11783.0
Anugul,384,Odisha,Odia,1216407,Hindi,12862.0,Ho,16022.0
Nayagarh,385,Odisha,Odia,954012,Kui,5780.0,Hindi,357.0
Khordha,386,Odisha,Odia,2074212,Urdu,17948.0,Telugu,34796.0
Puri,387,Odisha,Odia,1614787,Urdu,38588.0,Telugu,30523.0
Ganjam,388,Odisha,Odia,3221641,Telugu,245171.0,Savara,14397.0
Gajapati,389,Odisha,Odia,239593,Savara,167339.0,Telugu,82837.0
Kandhamal,390,Odisha,Odia,388708,Kui,334357.0,Hindi,458.0
Baudh,391,Odisha,Odia,347169,Sambalpuri,90626.0,Hindi,184.0
Subarnapur,392,Odisha,Sambalpuri,364067,Odia,239788.0,,
Balangir,393,Odisha,Odia,1285948,Sambalpuri,334673.0,,
Nuapada,394,Odisha,Odia,354144,Sambalpuri,129594.0,Chhattisgarhi,81366.0
Kalahandi,395,Odisha,Odia,1497949,Hindi,7738.0,Kui,49771.0
Rayagada,396,Odisha,Odia,403048,Kui,303545.0,Savara,78969.0
Nabarangapur,397,Odisha,Odia,835577,Desia,20927.0,Bhatri,67327.0
Koraput,398,Odisha,Odia,742786,Proja_(Ori),83634.0,Desia,148884.0
Malkangiri,399,Odisha,Odia,195334,Koya,127585.0,Bengali,93126.0
Koriya,400,Chhattisgarh,Hindi,209763,Surgujia,296206.0,Bagheli/Baghel_Khandi,25451.0
Surguja,401,Chhattisgarh,Surgujia,1424267,Kurukh/Oraon,133286.0,Hindi,153146.0
Jashpur,402,Chhattisgarh,Kurukh/Oraon,234812,Sadan/Sadri,383723.0,Chhattisgarhi,78198.0
Raigarh,403,Chhattisgarh,Chhattisgarhi,1129571,Odia,101825.0,Hindi,78213.0
Korba,404,Chhattisgarh,Chhattisgarhi,997618,Hindi,140103.0,,
Janjgir - Champa,405,Chhattisgarh,Chhattisgarhi,1536944,Hindi,58150.0,Kurukh/Oraon,1443.0
Bilaspur,406,Chhattisgarh,Chhattisgarhi,2224965,Hindi,330567.0,Others,3865.0
Kabeerdham,407,Chhattisgarh,Chhattisgarhi,790768,Hindi,16449.0,Others,3161.0
Rajnandgaon,408,Chhattisgarh,Chhattisgarhi,1300045,Hindi,135950.0,Gondi,28737.0
Durg,409,Chhattisgarh,Chhattisgarhi,2558243,Hindi,486649.0,,
Raipur,410,Chhattisgarh,Chhattisgarhi,2971709,Hindi,620576.0,Odia,136025.0
Mahasamund,411,Chhattisgarh,Chhattisgarhi,775370,Odia,184946.0,Hindi,17798.0
Dhamtari,412,Chhattisgarh,Chhattisgarhi,740870,Hindi,39351.0,Others,3448.0
Uttar Bastar Kanker,413,Chhattisgarh,Chhattisgarhi,439091,Gondi,124820.0,Hindi,25435.0
Bastar,414,Chhattisgarh,Halabi,522088,Gondi,277728.0,Bhatri,214858.0
Narayanpur,415,Chhattisgarh,Gondi,75236,Halabi,24197.0,Santali,14645.0
Dakshin Bastar Dantewada,416,Chhattisgarh,Gondi,308694,Halabi,77491.0,Dorli,23265.0
Bijapur,417,Chhattisgarh,Gondi,133164,Telugu,37046.0,Dorli,20982.0
Sheopur,418,Madhya Pradesh,Hindi,648443,Urdu,13525.0,Handuri,7236.0
Morena,419,Madhya Pradesh,Hindi,1962284,Urdu,1128.0,Brajbhasha,608.0
Bhind,420,Madhya Pradesh,Hindi,1695946,Urdu,677.0,Bengali,73.0
Gwalior,421,Madhya Pradesh,Hindi,1962347,Punjabi,11984.0,Marathi,11946.0
Datia,422,Madhya Pradesh,Hindi,716405,Bundeli/Bundel_Khandi,64222.0,,
Shivpuri,423,Madhya Pradesh,Hindi,1665914,Bundeli/Bundel_Khandi,40168.0,Urdu,6355.0
Tikamgarh,424,Madhya Pradesh,Bundeli/Bundel_Khandi,1127480,Hindi,311917.0,,
Chhatarpur,425,Madhya Pradesh,Bundeli/Bundel_Khandi,1312154,Hindi,435163.0,,
Panna,426,Madhya Pradesh,Hindi,702245,Bundeli/Bundel_Khandi,302255.0,,
Sagar,427,Madhya Pradesh,Hindi,1317138,Bundeli/Bundel_Khandi,1021100.0,,
Damoh,428,Madhya Pradesh,Hindi,867630,Bundeli/Bundel_Khandi,382716.0,,
Satna,429,Madhya Pradesh,Hindi,1696187,Bagheli/Baghel_Khandi,476428.0,,
Rewa,430,Madhya Pradesh,Bagheli/Baghel_Khandi,1537663,Hindi,812277.0,,
Umaria,431,Madhya Pradesh,Hindi,538916,Bagheli/Baghel_Khandi,93036.0,,
Neemuch,432,Madhya Pradesh,Malvi,376475,Hindi,326421.0,Mewari,28566.0
Mandsaur,433,Madhya Pradesh,Hindi,658535,Malvi,651145.0,,
Ratlam,434,Madhya Pradesh,Hindi,602157,Malvi,600324.0,Bhili/Bhilodi,171604.0
Ujjain,435,Madhya Pradesh,Malvi,945338,Hindi,939750.0,,
Shajapur,436,Madhya Pradesh,Hindi,1177371,Malvi,304150.0,,
Dewas,437,Madhya Pradesh,Hindi,868070,Malvi,509594.0,Gondi,11384.0
Dhar,438,Madhya Pradesh,Hindi,1112276,Malvi,337935.0,Nimadi,276443.0
Indore,439,Madhya Pradesh,Hindi,2339330,Malvi,397326.0,Marathi,110190.0
Khargone (West Nimar),440,Madhya Pradesh,Nimadi,925662,Hindi,274554.0,Barel,181034.0
Barwani,441,Madhya Pradesh,Barel,683708,Nimadi,311311.0,Bhilali,52306.0
Rajgarh,442,Madhya Pradesh,Hindi,1152865,Malvi,374033.0,,
Vidisha,443,Madhya Pradesh,Hindi,1385368,Urdu,66705.0,,
Bhopal,444,Madhya Pradesh,Hindi,2007656,Urdu,160343.0,,
Sehore,445,Madhya Pradesh,Hindi,1250776,Urdu,26361.0,Malvi,4065.0
Raisen,446,Madhya Pradesh,Hindi,1295396,Urdu,26482.0,,
Betul,447,Madhya Pradesh,Hindi,650238,Gondi,390093.0,Korku,100707.0
Harda,448,Madhya Pradesh,Hindi,512463,Korku,36881.0,Marwari,1211.0
Hoshangabad,449,Madhya Pradesh,Hindi,1192034,Korku,11453.0,Gondi,4516.0
Katni,450,Madhya Pradesh,Hindi,1265891,Sindhi,20075.0,Punjabi,172.0
Jabalpur,451,Madhya Pradesh,Hindi,2320663,Urdu,47190.0,Gondi,3561.0
Narsimhapur,452,Madhya Pradesh,Hindi,1081547,Bundeli/Bundel_Khandi,5260.0,Punjabi,253.0
Dindori,453,Madhya Pradesh,Hindi,583219,Gondi,99280.0,,
Mandla,454,Madhya Pradesh,Hindi,935331,Gondi,107805.0,,
Chhindwara,455,Madhya Pradesh,Hindi,1630441,Marathi,200383.0,Gondi,83407.0
Seoni,456,Madhya Pradesh,Hindi,1196517,Gondi,84409.0,Urdu,14612.0
Balaghat,457,Madhya Pradesh,Hindi,619850,Marathi,193574.0,Chhattisgarhi,86339.0
Guna,458,Madhya Pradesh,Hindi,1233917,Urdu,2298.0,Punjabi,1329.0
Ashoknagar,459,Madhya Pradesh,Hindi,833019,Punjabi,4180.0,Urdu,3924.0
Shahdol,460,Madhya Pradesh,Hindi,1011866,Bagheli/Baghel_Khandi,34727.0,Gondi,3653.0
Anuppur,461,Madhya Pradesh,Hindi,688517,Bagheli/Baghel_Khandi,20888.0,Gondi,14211.0
Sidhi,462,Madhya Pradesh,Hindi,714421,Bagheli/Baghel_Khandi,401809.0,,
Singrauli,463,Madhya Pradesh,Hindi,1055585,Bagheli/Baghel_Khandi,51304.0,Others,9788.0
Jhabua,464,Madhya Pradesh,Bhili/Bhilodi,842530,Hindi,79743.0,Malvi,31889.0
Alirajpur,465,Madhya Pradesh,Bhilali,391172,Bhili/Bhilodi,258061.0,,
Khandwa (East Nimar),466,Madhya Pradesh,Hindi,443349,Nimadi,514802.0,Korku,109677.0
Burhanpur,467,Madhya Pradesh,Marathi,204173,Urdu,119998.0,Korku,62085.0
Kachchh,468,Gujarat,Gujarati,1148926,Kachchhi,652393.0,Hindi,63045.0
Banas Kantha,469,Gujarat,Gujarati,3006520,Hindi,18199.0,Marwari,14959.0
Patan,470,Gujarat,Gujarati,1321668,Hindi,14511.0,Sindhi,1000.0
Mahesana,471,Gujarat,Gujarati,1985766,Hindi,35381.0,Sindhi,809.0
Sabar Kantha,472,Gujarat,Gujarati,2376638,Hindi,36321.0,,
Gandhinagar,473,Gujarat,Gujarati,1307451,Hindi,56221.0,,
Ahmadabad,474,Gujarat,Gujarati,5395860,Hindi,1128111.0,,
Surendranagar,475,Gujarat,Gujarati,1735934,Hindi,10885.0,,
Rajkot,476,Gujarat,Gujarati,3660430,Hindi,62650.0,Marathi,8211.0
Jamnagar,477,Gujarat,Gujarati,1938623,Kachchhi,123007.0,Hindi,4574.0
Porbandar,478,Gujarat,Gujarati,566136,Hindi,6742.0,Sindhi,1153.0
Junagadh,479,Gujarat,Gujarati,2656277,Hindi,23156.0,Sindhi,10993.0
Amreli,480,Gujarat,Gujarati,1498976,Hindi,9787.0,Sindhi,310.0
Bhavnagar,481,Gujarat,Gujarati,2818928,Hindi,18951.0,Sindhi,17418.0
Anand,482,Gujarat,Gujarati,2022808,Hindi,40299.0,Urdu,8390.0
Kheda,483,Gujarat,Gujarati,2238908,Hindi,43256.0,,
Panch Mahals,484,Gujarat,Gujarati,2307553,Hindi,16508.0,Urdu,39375.0
Dohad,485,Gujarat,Gujarati,2048134,Hindi,3902.0,Bhili/Bhilodi,45136.0
Vadodara,486,Gujarat,Gujarati,3590052,Hindi,309617.0,,
Narmada,487,Gujarat,Gujarati,404226,Hindi,6308.0,Vasava,82628.0
Bharuch,488,Gujarat,Gujarati,1396120,Hindi,95663.0,Vasava,4123.0
The Dangs,489,Gujarat,Dangi,135945,Gujarati,74273.0,,
Navsari,490,Gujarat,Gujarati,1188450,Hindi,41442.0,Marathi,22893.0
Valsad,491,Gujarat,Gujarati,1206316,Hindi,192149.0,Kokna/Kokni/Kukna,50853.0
Surat,492,Gujarat,Gujarati,3646873,Hindi,1186542.0,Chodhari,42159.0
Tapi,493,Gujarat,Gujarati,372177,Gamti/Gavit,112277.0,Vasava,61726.0
Diu,494,Daman & Diu,Gujarati,51023,Hindi,529.0,,
Daman,495,Daman & Diu,Gujarati,72153,Hindi,70355.0,,
Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,Varli,97940,Gujarati,73412.0,,
Nandurbar,497,Maharashtra,Bhili/Bhilodi,749152,Marathi,224462.0,Mawchi,70280.0
Dhule,498,Maharashtra,Marathi,691545,Ahirani,495327.0,Pawri,115693.0
Jalgaon,499,Maharashtra,Marathi,2683257,Ahirani,506549.0,Urdu,182227.0
Buldana,500,Maharashtra,Marathi,2034128,Urdu,274724.0,Banjari,10503.0
Akola,501,Maharashtra,Marathi,1276674,Urdu,294860.0,Banjari,21214.0
Washim,502,Maharashtra,Marathi,908345,Urdu,76771.0,Banjari,71128.0
Amravati,503,Maharashtra,Marathi,1916503,Urdu,308652.0,Hindi,33327.0
Wardha,504,Maharashtra,Marathi,1141743,Hindi,89484.0,,
Nagpur,505,Maharashtra,Marathi,3262502,Hindi,801973.0,Gondi,24287.0
Bhandara,506,Maharashtra,Marathi,1118475,Hindi,48321.0,,
Gondiya,507,Maharashtra,Marathi,969049,Hindi,108751.0,Pawari/Powari,29033.0
Gadchiroli,508,Maharashtra,Marathi,575973,Gondi,134417.0,Santali,77924.0
Chandrapur,509,Maharashtra,Marathi,1843349,Hindi,143411.0,Gondi,12077.0
Yavatmal,510,Maharashtra,Marathi,1872226,Banjari,311413.0,Hindi,54998.0
Nanded,511,Maharashtra,Marathi,2536075,Urdu,267905.0,Banjari,106344.0
Hingoli,512,Maharashtra,Marathi,982671,Urdu,47815.0,Banjari,25651.0
Parbhani,513,Maharashtra,Marathi,1438509,Urdu,219748.0,,
Jalna,514,Maharashtra,Marathi,1491966,Urdu,115010.0,Hindi,65275.0
Aurangabad,515,Maharashtra,Marathi,2575980,Urdu,489709.0,Hindi,56790.0
Nashik,516,Maharashtra,Marathi,4418827,Hindi,273193.0,Urdu,441535.0
Thane,517,Maharashtra,Marathi,5839292,Hindi,1633165.0,Varli,178794.0
Mumbai Suburban,518,Maharashtra,Marathi,3288406,Hindi,2373845.0,,
Mumbai,519,Maharashtra,Marathi,1108464,Hindi,708874.0,,
Raigarh,520,Maharashtra,Marathi,2082124,Urdu,98176.0,Hindi,158547.0
Pune,521,Maharashtra,Marathi,7362007,Hindi,942234.0,Others,425.0
Ahmadnagar,522,Maharashtra,Marathi,4037236,Hindi,199319.0,Urdu,19487.0
Bid,523,Maharashtra,Marathi,2155012,Urdu,214985.0,Hindi,11474.0
Latur,524,Maharashtra,Marathi,2006294,Hindi,162702.0,Urdu,54296.0
Osmanabad,525,Maharashtra,Marathi,1415748,Hindi,76552.0,Urdu,33669.0
Solapur,526,Maharashtra,Marathi,3156672,Hindi,102209.0,Kannada,275182.0
Satara,527,Maharashtra,Marathi,2792065,Hindi,104117.0,Urdu,6074.0
Ratnagiri,528,Maharashtra,Marathi,1423350,Urdu,118930.0,,
Sindhudurg,529,Maharashtra,Marathi,774724,Urdu,9612.0,Hindi,6531.0
Kolhapur,530,Maharashtra,Marathi,3454381,Hindi,122233.0,Urdu,38984.0
Sangli,531,Maharashtra,Marathi,2424294,Hindi,120993.0,Kannada,109667.0
Adilabad,532,Andhra Pradesh,Telugu,1607656,Marathi,247067.0,Gondi,152945.0
Nizamabad,533,Andhra Pradesh,Telugu,1839487,Urdu,325729.0,Lamani/Lambadi,107753.0
Karimnagar,534,Andhra Pradesh,Telugu,3461188,Urdu,214641.0,Lamani/Lambadi,26989.0
Medak,535,Andhra Pradesh,Telugu,2416357,Urdu,273187.0,Lamani/Lambadi,77373.0
Hyderabad,536,Andhra Pradesh,Telugu,1709469,Urdu,1669246.0,Hindi,48580.0
Rangareddy,537,Andhra Pradesh,Telugu,4148096,Urdu,535033.0,Lamani/Lambadi,86759.0
Mahbubnagar,538,Andhra Pradesh,Telugu,3346714,Urdu,247940.0,Lamani/Lambadi,229363.0
Nalgonda,539,Andhra Pradesh,Telugu,2936666,Lamani/Lambadi,333347.0,Urdu,90883.0
Warangal,540,Andhra Pradesh,Telugu,2903085,Lamani/Lambadi,308825.0,Urdu,124753.0
Khammam,541,Andhra Pradesh,Telugu,2135837,Lamani/Lambadi,231820.0,Koya,194107.0
Srikakulam,542,Andhra Pradesh,Telugu,2495524,Odia,130805.0,Savara,36376.0
Vizianagaram,543,Andhra Pradesh,Telugu,2258463,Urdu,7065.0,Hindi,787.0
Visakhapatnam,544,Andhra Pradesh,Telugu,3930326,Urdu,52440.0,Hindi,2411.0
East Godavari,545,Andhra Pradesh,Telugu,5067586,Urdu,57568.0,Odia,3351.0
West Godavari,546,Andhra Pradesh,Telugu,3817336,Urdu,58807.0,Koya,33825.0
Krishna,547,Andhra Pradesh,Telugu,4160270,Urdu,269026.0,Lamani/Lambadi,10672.0
Guntur,548,Andhra Pradesh,Telugu,4285629,Urdu,499627.0,Sugali,18771.0
Prakasam,549,Andhra Pradesh,Telugu,3173039,Urdu,180810.0,Sugali,5960.0
Sri Potti Sriramulu Nellore,550,Andhra Pradesh,Telugu,2631239,Urdu,249333.0,Tamil,18100.0
Y.S.R.,551,Andhra Pradesh,Telugu,2426525,Urdu,426945.0,,
Kurnool,552,Andhra Pradesh,Telugu,3247814,Urdu,606138.0,Kannada,54535.0
Anantapur,553,Andhra Pradesh,Telugu,3339667,Urdu,395054.0,Kannada,160530.0
Chittoor,554,Andhra Pradesh,Telugu,3305489,Urdu,308542.0,Tamil,384309.0
Belgaum,555,Karnataka,Kannada,3268714,Marathi,870127.0,Urdu,184821.0
Bagalkot,556,Karnataka,Kannada,1626325,Urdu,175680.0,,
Bijapur,557,Karnataka,Kannada,1631061,Urdu,338974.0,,
Bidar,558,Karnataka,Kannada,902111,Marathi,275676.0,Urdu,203461.0
Raichur,559,Karnataka,Kannada,1443924,Urdu,139740.0,Telugu,89299.0
Koppal,560,Karnataka,Kannada,1168580,Urdu,102024.0,,
Gadag,561,Karnataka,Kannada,908273,Urdu,80535.0,Lamani/Lambadi,8763.0
Dharwad,562,Karnataka,Kannada,1294240,Urdu,339802.0,,
Uttara Kannada,563,Karnataka,Kannada,788817,Konkani,212096.0,Urdu,102985.0
Haveri,564,Karnataka,Kannada,1234307,Urdu,282847.0,,
Bellary,565,Karnataka,Kannada,1762103,Urdu,138280.0,Lamani/Lambadi,37406.0
Chitradurga,566,Karnataka,Kannada,1382085,Urdu,93823.0,Telugu,35372.0
Davanagere,567,Karnataka,Kannada,1513297,Urdu,246865.0,Telugu,8069.0
Shimoga,568,Karnataka,Kannada,1229553,Urdu,222699.0,,
Udupi,569,Karnataka,Kannada,477771,Tulu,366769.0,Konkani,61871.0
Chikmagalur,570,Karnataka,Kannada,827693,Urdu,67907.0,Tulu,40286.0
Tumkur,571,Karnataka,Kannada,2275796,Urdu,232038.0,Telugu,52027.0
Bangalore,572,Karnataka,Kannada,4277100,Telugu,186459.0,Tamil,1384651.0
Mandya,573,Karnataka,Kannada,1659740,Urdu,76497.0,,
Hassan,574,Karnataka,Kannada,1545832,Urdu,101870.0,Tulu,14663.0
Dakshina Kannada,575,Karnataka,Tulu,1014638,Malayalam,99330.0,Kannada,47683.0
Kodagu,576,Karnataka,Malayalam,115495,Kodava,75301.0,Kannada,113690.0
Mysore,577,Karnataka,Kannada,2425061,Urdu,278292.0,,
Chamarajanagar,578,Karnataka,Kannada,878958,Urdu,27919.0,Tamil,40029.0
Gulbarga,579,Karnataka,Kannada,1686019,Urdu,405892.0,Telugu,46696.0
Yadgir,580,Karnataka,Kannada,869432,Urdu,92855.0,Telugu,48756.0
Kolar,581,Karnataka,Kannada,791446,Telugu,193343.0,Tamil,129360.0
Chikkaballapura,582,Karnataka,Kannada,745099,Telugu,310462.0,Urdu,31243.0
Bangalore Rural,583,Karnataka,Kannada,710170,Telugu,122659.0,Urdu,16949.0
Ramanagara,584,Karnataka,Kannada,903741,Urdu,113804.0,,
North Goa,585,Goa,Konkani,538508,Marathi,105710.0,Hindi,18848.0
South Goa,586,Goa,Konkani,425472,Marathi,15424.0,Hindi,56760.0
Lakshadweep,587,Lakshadweep,Malayalam,54264,Tamil,253.0,Bengali,101.0
Kasaragod,588,Kerala,Malayalam,1081126,Tulu,110621.0,Kannada,9411.0
Kannur,589,Kerala,Malayalam,2494784,Tamil,6260.0,Hindi,2747.0
Wayanad,590,Kerala,Malayalam,767404,Pania,9599.0,Tamil,4144.0
Kozhikode,591,Kerala,Malayalam,3056849,Tamil,10506.0,,
Malappuram,592,Kerala,Malayalam,4090434,Tamil,10565.0,,
Palakkad,593,Kerala,Malayalam,2633048,Tamil,135498.0,,
Thrissur,594,Kerala,Malayalam,3086914,Tamil,14987.0,Konkani,1195.0
Ernakulam,595,Kerala,Malayalam,3174165,Tamil,23766.0,Konkani,19628.0
Idukki,596,Kerala,Malayalam,907589,Tamil,193841.0,,
Kottayam,597,Kerala,Malayalam,1952383,Tamil,12537.0,,
Alappuzha,598,Kerala,Malayalam,2106460,Konkani,10448.0,Tamil,2032.0
Pathanamthitta,599,Kerala,Malayalam,1186984,Tamil,6910.0,,
Kollam,600,Kerala,Malayalam,2611645,Tamil,16302.0,Bengali,330.0
Thiruvananthapuram,601,Kerala,Malayalam,3243539,Tamil,38813.0,,
Thiruvallur,602,Tamil Nadu,Tamil,3112066,Telugu,415085.0,,
Chennai,603,Tamil Nadu,Tamil,3640352,Telugu,432276.0,,
Kancheepuram,604,Tamil Nadu,Tamil,3600843,Telugu,201857.0,,
Vellore,605,Tamil Nadu,Tamil,3162415,Urdu,288510.0,Telugu,167864.0
Tiruvannamalai,606,Tamil Nadu,Tamil,2324250,Urdu,45331.0,Telugu,24172.0
Viluppuram,607,Tamil Nadu,Tamil,3342750,Urdu,50868.0,Telugu,19775.0
Salem,608,Tamil Nadu,Tamil,3080945,Telugu,211715.0,Malayalam,252.0
Namakkal,609,Tamil Nadu,Tamil,1503474,Telugu,154928.0,,
Erode,610,Tamil Nadu,Tamil,1840922,Telugu,165204.0,Kannada,79051.0
The Nilgiris,611,Tamil Nadu,Tamil,357003,Badaga,120968.0,Malayalam,95666.0
Dindigul,612,Tamil Nadu,Tamil,1976617,Telugu,112242.0,Kannada,13228.0
Karur,613,Tamil Nadu,Tamil,978764,Telugu,68238.0,,
Tiruchirappalli,614,Tamil Nadu,Tamil,2604457,Telugu,32456.0,Urdu,25150.0
Perambalur,615,Tamil Nadu,Tamil,553476,Telugu,6723.0,,
Ariyalur,616,Tamil Nadu,Tamil,749409,Telugu,3192.0,,
Cuddalore,617,Tamil Nadu,Tamil,2543174,Telugu,18127.0,Urdu,12045.0
Nagapattinam,618,Tamil Nadu,Tamil,1607117,Telugu,4015.0,Urdu,242.0
Thiruvarur,619,Tamil Nadu,Tamil,1256720,Telugu,2606.0,Saurashtra/Saurashtri,481.0
Thanjavur,620,Tamil Nadu,Tamil,2343717,Telugu,8793.0,Saurashtra/Saurashtri,19279.0
Pudukkottai,621,Tamil Nadu,Tamil,1605887,Telugu,6598.0,,
Sivaganga,622,Tamil Nadu,Tamil,1327614,Telugu,3644.0,Saurashtra/Saurashtri,1072.0
Madurai,623,Tamil Nadu,Tamil,2812269,Telugu,31010.0,Saurashtra/Saurashtri,97072.0
Theni,624,Tamil Nadu,Tamil,984721,Telugu,120065.0,Kannada,44569.0
Virudhunagar,625,Tamil Nadu,Tamil,1738537,Telugu,172343.0,,
Ramanathapuram,626,Tamil Nadu,Tamil,1321957,Telugu,4360.0,Saurashtra/Saurashtri,20522.0
Thoothukkudi,627,Tamil Nadu,Tamil,1697740,Telugu,44503.0,,
Tirunelveli,628,Tamil Nadu,Tamil,3032396,Telugu,21853.0,Saurashtra/Saurashtri,3654.0
Kanniyakumari,629,Tamil Nadu,Tamil,1757093,Malayalam,107100.0,,
Dharmapuri,630,Tamil Nadu,Tamil,1324562,Telugu,98067.0,,
Krishnagiri,631,Tamil Nadu,Tamil,1094683,Telugu,311824.0,Kannada,105758.0
Coimbatore,632,Tamil Nadu,Tamil,2390095,Telugu,515600.0,Kannada,55883.0
Tiruppur,633,Tamil Nadu,Tamil,2077822,Telugu,273779.0,,
Yanam,634,Puducherry,Telugu,54256,Urdu,1077.0,,
Puducherry,635,Puducherry,Tamil,903931,Telugu,18757.0,,
